,origin_x,origin_y,destination_x,destination_y,treq,hub,ttrav,tarr,u,dist_OH,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
0,19.87196956,50.0908316,19.940439694625585,50.07221055091952,2024-03-28 08:00:36,1786358199,244.33333333333334,2024-03-28 08:04:40,2.932,1466,14.550791090138892,12.269866014992225,14.384791202959725,0.5414049360273803
1,19.88923112,50.09323512,19.9040061349451,50.08511392113392,2024-03-28 08:07:22,1786358199,337.8333333333333,2024-03-28 08:12:59,4.054,2027,8.11945018788683,8.007290413480096,14.62220236835015,0.0014970625890436884
2,19.872702,50.100578,19.964916843448524,50.081348066156636,2024-03-28 07:47:23,1786358199,462.8333333333333,2024-03-28 07:55:05,5.554,2777,17.352273007431585,7.732942556357982,17.549879060057638,0.4507586147523529
3,19.88916641,50.09307069,19.923458794539304,50.05679640240351,2024-03-28 07:56:12,1786358199,337.8333333333333,2024-03-28 08:01:49,4.054,2027,9.254153383414977,14.736757969870347,14.28771729318735,0.006473370756630291
4,19.87786072,50.0843247,19.885468795880367,50.09741493157783,2024-03-28 08:04:36,1786358199,46.333333333333336,2024-03-28 08:05:22,0.556,278,7.978827781878648,10.828238233016778,9.174087368374352,0.23231958293824836
5,19.87359193,50.09009416,19.893211100346466,50.07746837869586,2024-03-28 07:53:32,1786358199,244.33333333333334,2024-03-28 07:57:36,2.932,1466,9.414191390894958,14.182131879674987,10.396625187870697,0.2724091321575394
6,19.87857315,50.08521845,19.846567318060366,50.08497304420286,2024-03-28 08:12:30,1786358199,121.33333333333333,2024-03-28 08:14:31,1.456,728,10.606532744277079,,,
7,19.872702,50.100578,19.95318585199058,50.06650806917316,2024-03-28 08:04:03,1786358199,462.8333333333333,2024-03-28 08:11:45,5.554,2777,15.461858345813413,7.681428984910973,16.79905898494324,0.20797078936916175
8,19.88264973,50.08570884,19.900435359165712,50.10506673933658,2024-03-28 08:09:54,1786358199,94.16666666666667,2024-03-28 08:11:28,1.1300000000000001,565,10.82720703004092,5.76275330819571,12.85106413529304,0.1167207465918858
9,19.872702,50.100578,19.966280112814403,50.03784569637047,2024-03-28 07:57:00,1786358199,462.8333333333333,2024-03-28 08:04:42,5.554,2777,17.870223533788977,12.274891879674989,17.57322379697574,0.5737089142406554
10,19.87614472,50.09264841,19.938498264089006,50.062474167174344,2024-03-28 07:56:13,1786358199,277.3333333333333,2024-03-28 08:00:50,3.328,1664,13.205554435968438,9.734771654113988,12.879210789358625,0.5808694646984934
11,19.87599187,50.08911041,19.93496794093207,50.094744494355375,2024-03-28 07:48:04,1786358199,198.83333333333334,2024-03-28 07:51:22,2.386,1193,12.426843984854507,14.452794887179166,11.796231014959961,0.6526284382606613
12,19.872702,50.100578,19.883868770254324,50.08617267989062,2024-03-28 08:13:40,1786358199,462.8333333333333,2024-03-28 08:21:22,5.554,2777,8.116471917236222,15.139836315740222,14.916793947293273,0.001112178218894843
13,19.872702,50.100578,19.95089324303261,50.07136848968176,2024-03-28 08:02:38,1786358199,462.8333333333333,2024-03-28 08:10:20,5.554,2777,16.67157909764307,4.1331937217564745,18.958859360829834,0.09218189715664797
14,19.88583674,50.08531431,19.905667459513932,50.09311409409152,2024-03-28 07:59:34,1786358199,316.1666666666667,2024-03-28 08:04:50,3.794,1897,8.448686616431754,14.384371315764426,13.406711879610452,0.00697775895391219
15,19.88203428,50.08832552,19.909705443399535,50.071701286063636,2024-03-28 07:54:32,1786358199,147.33333333333334,2024-03-28 07:56:59,1.7680000000000002,884,9.86534165408979,4.1331937217564745,8.8143549623823,0.7409643260550075
