,origin_x,origin_y,destination_x,destination_y,treq,origin,destination,dist,ttrav,tarr,t_expected,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM,nTrips
92,19.87727463,50.02192057,19.861117420500406,50.00647464250644,2024-03-28 08:10:35,1967678732,1989392511,1709,284.8333333333333,2024-03-28 08:15:19,284.8333333333333,8.118319887179167,4.695959548821536,10.063959548821535,0.1250295875617592,0
93,19.86898575,50.0175687,19.952184584477106,50.02572924887218,2024-03-28 08:11:13,4111355578,1989392511,1888,314.6666666666667,2024-03-28 08:16:27,314.6666666666667,18.08943875935804,12.186179135260772,17.91217913526077,0.5441992346676616,0
94,19.86803469,50.00726873,19.90664300481499,50.03013095170665,2024-03-28 07:50:29,2426683848,1989392511,2593,432.1666666666667,2024-03-28 07:57:41,432.1666666666667,10.873734511219967,5.078109661602035,12.214109661602034,0.20744837198600116,0
95,19.87636849,50.01362151,19.982454645153197,50.01829105643053,2024-03-28 08:12:45,295825429,1989392511,1704,284.0,2024-03-28 08:17:29,284.0,13.82813906010604,11.47009612776466,16.82809612776466,0.047427812755030566,0
96,19.87384227,50.01426189,19.945617218577727,50.06065705244727,2024-03-28 07:55:46,967785623,1989392511,1502,250.33333333333334,2024-03-28 07:59:56,250.33333333333334,21.75705172927679,18.62578620295166,23.57978620295166,0.13910608120376972,0
97,19.88584052,50.016247,19.97619937186032,50.08740153042342,2024-03-28 07:59:33,2018277128,1989392511,379,63.166666666666664,2024-03-28 08:00:36,63.166666666666664,16.270015751789327,14.705856466098089,17.41385646609809,0.24161589927968022,0
98,19.88226673,50.01787016,19.90664300481499,50.03013095170665,2024-03-28 08:01:34,497390973,1989392511,958,159.66666666666666,2024-03-28 08:04:13,159.66666666666666,7.964565751821592,5.078109661602035,8.944109661602035,0.2729822913010616,0
99,19.88191973,50.01690325,19.940467095465014,50.04841888952842,2024-03-28 08:07:31,497390974,1989392511,816,136.0,2024-03-28 08:09:47,136.0,15.14339101498416,14.327931278122524,17.909931278122524,0.0591592871243627,0
100,19.88424083,50.01410012,19.941532571499973,50.04104459668561,2024-03-28 07:46:35,3005106299,1989392511,1132,188.66666666666666,2024-03-28 07:49:43,188.66666666666666,14.999244999943535,12.309359210463908,16.52335921046391,0.17885647975511826,0
101,19.86967582,50.01818531,19.892438474362567,50.03139405455042,2024-03-28 08:10:51,4111355578,1989392511,1888,314.6666666666667,2024-03-28 08:16:05,314.6666666666667,12.32430191723622,8.958568759349973,14.684568759349972,0.08625316139865978,0
102,19.86954901,50.01655785,19.912024771638603,50.07568597335727,2024-03-28 08:10:36,1967678575,1989392511,1804,300.6666666666667,2024-03-28 08:15:36,300.6666666666667,18.86024172926065,13.657286992415154,19.21528699241515,0.41215949493369564,0
103,19.88358714,50.01902456,19.975078302248633,50.03920911861551,2024-03-28 07:48:59,497390977,1989392511,900,150.0,2024-03-28 07:51:29,150.0,15.06013932321214,12.547111578870524,16.297111578870524,0.22496344813593314,0
104,19.8814589,50.0183921,19.938498264089006,50.062474167174344,2024-03-28 08:01:46,497390973,1989392511,958,159.66666666666666,2024-03-28 08:04:25,159.66666666666666,18.451102631399777,15.15092857125341,19.01692857125341,0.3622005242275549,0
105,19.86764905,50.01644432,19.96653300867659,50.056903793509896,2024-03-28 07:50:09,1259467064,1989392511,1783,297.1666666666667,2024-03-28 07:55:06,297.0,26.340511428528792,20.312522180398787,25.828522180398785,0.6253898308039036,1
106,19.88105987,50.02149304,19.8944574398021,50.00234556464199,2024-03-28 08:09:45,6771415721,1989392511,1778,296.3333333333333,2024-03-28 08:14:41,296.3333333333333,10.372401052545394,5.89432642852879,11.400326428528789,0.2634865109485234,0
107,19.87280748,50.00590868,19.930084475294397,50.069024028569096,2024-03-28 08:09:01,1967677848,1989392511,2008,334.6666666666667,2024-03-28 08:14:35,334.6666666666667,16.912646879626585,13.809275977398727,19.775275977398724,0.05403216255988689,0
108,19.88155664,50.01273775,19.90664300481499,50.03013095170665,2024-03-28 08:12:06,3600093249,1989392511,873,145.5,2024-03-28 08:14:31,145.0,10.86601751873222,5.078109661602035,8.774109661602035,0.8902608044225547,1
109,19.87611094,50.01905174,19.91846245445818,50.062309704373035,2024-03-28 08:03:11,295825454,1989392511,1448,241.33333333333334,2024-03-28 08:07:12,241.33333333333334,18.096567217992288,12.640510676634598,17.486510676634598,0.6479536998208363,0
110,19.87804477,50.02032512,19.94209543157297,50.05572405520134,2024-03-28 08:11:49,502433077,1989392511,1509,251.5,2024-03-28 08:16:00,280.0,19.66096936082984,14.54075086458596,19.50875086458596,0.5166734395660885,1
111,19.87278874,50.01852983,19.907826011217153,49.99621555189428,2024-03-28 08:12:49,8644189124,1989392511,1659,276.5,2024-03-28 08:17:25,276.5,14.886818420976207,10.828238233016778,16.096238233016777,0.22980372462681334,0
